CustomerID,TotalOrders,TotalSpent,TotalItems,FirstPurchase,LastPurchase,AvgOrderValue,CustomerLifetime,Segment
16893,1,145.93,62,2010-12-08 12:06:00,2010-12-08 12:06:00,145.93,0,Low Value
16895,1,202.27,91,2011-10-06 12:15:00,2011-10-06 12:15:00,202.27,0,Low Value
16897,2,289.78,73,2011-01-30 11:52:00,2011-02-13 15:02:00,144.89,14,Low Value
16898,3,501.03,412,2010-12-06 12:23:00,2011-11-13 15:44:00,167.01,342,Low Value
16899,6,1271.06,520,2010-12-14 13:11:00,2011-12-02 12:03:00,211.84333333333333,352,Medium Value
16900,3,887.11,833,2011-10-07 13:17:00,2011-11-23 10:32:00,295.7033333333333,46,Low Value
16902,1,1706.88,629,2011-08-15 14:17:00,2011-08-15 14:17:00,1706.88,0,Medium Value
16903,1,363.2,247,2011-11-10 15:32:00,2011-11-10 15:32:00,363.2,0,Low Value
16904,16,3653.75,1984,2010-12-07 13:29:00,2011-12-05 13:10:00,228.359375,362,Medium Value
16905,7,3037.6,1381,2010-12-03 10:43:00,2011-12-04 14:01:00,433.9428571428571,366,Medium Value
16906,4,559.59,263,2011-04-05 12:30:00,2011-09-19 11:49:00,139.8975,166,Low Value
16907,5,928.76,286,2010-12-09 16:52:00,2011-11-10 18:04:00,185.752,336,Low Value
16909,1,379.14,436,2011-09-28 16:45:00,2011-09-28 16:45:00,379.14,0,Low Value
16910,8,1508.96,884,2011-09-09 14:14:00,2011-12-05 12:51:00,188.62,86,Medium Value
16912,11,2555.58,1025,2011-01-20 15:42:00,2011-11-11 12:18:00,232.32545454545453,294,Medium Value
16913,1,113.44,82,2011-02-22 12:56:00,2011-02-22 12:56:00,113.44,0,Low Value
16914,1,183.76,112,2011-11-03 15:27:00,2011-11-03 15:27:00,183.76,0,Low Value
16915,6,621.6800000000001,132,2011-03-01 09:52:00,2011-11-30 16:39:00,103.61333333333334,274,Low Value
16916,2,562.41,431,2010-12-02 13:14:00,2011-11-16 12:08:00,281.205,348,Low Value
16917,1,391.52,232,2011-03-08 11:55:00,2011-03-08 11:55:00,391.52,0,Low Value
16918,6,1068.82,721,2011-01-26 17:37:00,2011-10-21 12:50:00,178.13666666666666,267,Medium Value
16919,11,2592.25,1403,2010-12-06 12:52:00,2011-07-06 13:35:00,235.6590909090909,212,Medium Value
16921,1,154.18,154,2011-10-09 16:22:00,2011-10-09 16:22:00,154.18,0,Low Value
16923,19,7069.08,3344,2010-12-12 11:06:00,2011-11-27 13:00:00,372.0568421052632,350,High Value
16924,3,829.89,467,2011-09-16 12:54:00,2011-11-18 12:53:00,276.63,62,Low Value
16926,1,230.25,35,2010-12-03 13:42:00,2010-12-03 13:42:00,230.25,0,Low Value
16927,3,543.05,993,2010-12-13 11:57:00,2011-08-16 11:10:00,181.01666666666665,245,Low Value
16928,17,2814.7,2092,2010-12-01 15:21:00,2011-09-20 15:10:00,165.5705882352941,292,Medium Value
16929,7,1295.39,929,2011-07-07 12:39:00,2011-12-06 08:37:00,185.0557142857143,151,Medium Value
16930,3,378.89,339,2011-10-02 14:25:00,2011-11-13 16:13:00,126.29666666666667,42,Low Value
16931,21,4554.87,3134,2010-12-05 11:40:00,2011-12-04 13:15:00,216.89857142857142,364,Medium Value
16932,1,150.23000000000002,82,2011-10-17 14:12:00,2011-10-17 14:12:00,150.23000000000002,0,Low Value
16933,2,563.23,288,2011-04-14 13:33:00,2011-12-08 12:54:00,281.615,237,Low Value
16934,2,931.03,397,2011-10-16 12:25:00,2011-10-16 12:40:00,465.515,0,Low Value
16936,1,261.9,171,2011-11-14 11:04:00,2011-11-14 11:04:00,261.9,0,Low Value
16938,4,2711.6800000000003,2533,2011-02-04 09:34:00,2011-12-01 10:20:00,677.9200000000001,300,Medium Value
16940,3,3049.88,2169,2011-02-23 12:27:00,2011-10-18 13:15:00,1016.6266666666667,237,Medium Value
16942,9,1904.99,805,2011-04-26 11:59:00,2011-11-27 12:40:00,211.66555555555556,215,Medium Value
16943,3,816.73,145,2011-01-25 14:00:00,2011-05-12 11:57:00,272.24333333333334,106,Low Value
16945,19,4345.5,2725,2010-12-16 17:49:00,2011-11-18 11:39:00,228.71052631578948,336,Medium Value
16947,1,406.48,312,2011-04-18 09:38:00,2011-04-18 09:38:00,406.48,0,Low Value
16948,3,435.02,1614,2011-01-18 10:58:00,2011-07-24 12:46:00,145.00666666666666,187,Low Value
16949,6,1286.27,791,2011-01-27 12:11:00,2011-12-06 11:07:00,214.37833333333333,312,Medium Value
16950,3,1178.56,644,2010-12-07 15:20:00,2011-10-14 09:06:00,392.8533333333333,310,Medium Value
16951,3,1277.75,1318,2011-02-08 14:58:00,2011-07-28 12:05:00,425.9166666666667,169,Medium Value
16952,2,167.61,92,2011-08-22 12:58:00,2011-08-22 13:03:00,83.805,0,Low Value
16953,1,20.8,10,2011-11-09 15:54:00,2011-11-09 15:54:00,20.8,0,Low Value
16954,9,2085.08,1054,2010-12-15 10:41:00,2011-12-09 09:46:00,231.67555555555555,358,Medium Value
16955,4,518.67,266,2010-12-01 13:31:00,2011-06-08 10:36:00,129.6675,188,Low Value
16956,1,308.74,114,2011-11-22 08:56:00,2011-11-22 08:56:00,308.74,0,Low Value
16957,2,416.64,172,2011-03-03 09:25:00,2011-04-14 13:56:00,208.32,42,Low Value
16959,1,117.35000000000001,49,2011-09-13 15:03:00,2011-09-13 15:03:00,117.35000000000001,0,Low Value
16960,3,507.05,304,2011-04-01 11:54:00,2011-11-01 11:35:00,169.01666666666668,213,Low Value
16961,1,234.17,125,2011-08-15 13:46:00,2011-08-15 13:46:00,234.17,0,Low Value
16963,1,110.55000000000001,35,2011-06-05 13:48:00,2011-06-05 13:48:00,110.55000000000001,0,Low Value
16965,1,201.19,291,2011-04-27 12:08:00,2011-04-27 12:08:00,201.19,0,Low Value
16966,7,2154.97,1981,2011-04-13 14:17:00,2011-12-01 13:40:00,307.8528571428571,231,Medium Value
16967,1,319.02,333,2011-06-03 14:24:00,2011-06-03 14:24:00,319.02,0,Low Value
16968,2,439.43,326,2011-08-24 10:51:00,2011-12-05 15:02:00,219.715,103,Low Value
16969,3,650.41,816,2011-06-01 12:10:00,2011-10-31 13:12:00,216.8033333333333,152,Low Value
16971,1,357.21,72,2011-11-01 15:06:00,2011-11-01 15:06:00,357.21,0,Low Value
16976,1,251.51999999999998,88,2011-03-17 16:33:00,2011-03-17 16:33:00,251.51999999999998,0,Low Value
16978,1,344.33,166,2011-09-23 12:50:00,2011-09-23 12:50:00,344.33,0,Low Value
16979,6,1852.0,865,2011-02-15 09:20:00,2011-12-06 12:21:00,308.6666666666667,294,Medium Value
16980,2,1028.46,739,2011-02-21 12:58:00,2011-03-29 16:36:00,514.23,36,Medium Value
16982,1,384.06,182,2011-10-10 12:28:00,2011-10-10 12:28:00,384.06,0,Low Value
16983,7,1905.87,1335,2010-12-05 12:34:00,2011-11-27 12:10:00,272.26714285714286,356,Medium Value
16984,2,4459.52,2380,2011-08-01 17:37:00,2011-09-12 13:43:00,2229.76,41,Medium Value
16985,10,5464.12,1832,2010-12-16 10:38:00,2011-11-22 13:33:00,546.412,341,High Value
16986,2,1873.2,1040,2011-11-09 15:52:00,2011-11-10 11:55:00,936.6,0,Medium Value
16987,7,1616.8,401,2011-05-18 15:55:00,2011-12-06 17:26:00,230.97142857142856,202,Medium Value
16988,1,126.12,43,2011-12-04 16:02:00,2011-12-04 16:02:00,126.12,0,Low Value
16989,6,1133.25,1233,2011-07-12 09:11:00,2011-12-02 16:39:00,188.875,143,Medium Value
16990,1,179.0,100,2011-05-05 08:30:00,2011-05-05 08:30:00,179.0,0,Low Value
16992,5,1614.31,860,2011-02-28 10:37:00,2011-11-29 11:50:00,322.86199999999997,274,Medium Value
16996,6,1456.96,544,2010-12-21 13:22:00,2011-11-09 16:43:00,242.82666666666668,323,Medium Value
16997,3,702.0,360,2011-01-18 11:51:00,2011-02-24 17:28:00,234.0,37,Low Value
16998,4,295.0,76,2011-02-08 15:42:00,2011-07-13 09:44:00,73.75,154,Low Value
16999,2,484.82,294,2011-09-26 15:43:00,2011-11-16 13:53:00,242.41,50,Low Value
17001,11,3989.57,2164,2010-12-16 09:35:00,2011-12-09 09:38:00,362.6881818181818,358,Medium Value
17002,3,1493.73,679,2011-02-22 11:46:00,2011-09-15 12:40:00,497.91,205,Medium Value
17004,2,1312.1399999999999,771,2011-09-08 12:16:00,2011-10-24 14:25:00,656.0699999999999,46,Medium Value
17006,4,781.78,272,2011-09-25 12:15:00,2011-12-05 12:09:00,195.445,70,Low Value
17007,6,889.9300000000001,597,2010-12-17 13:57:00,2011-10-20 10:47:00,148.3216666666667,306,Low Value
17010,1,195.36,118,2011-11-21 14:49:00,2011-11-21 14:49:00,195.36,0,Low Value
17011,1,270.9,186,2011-11-09 13:30:00,2011-11-09 13:30:00,270.9,0,Low Value
17014,3,583.4300000000001,243,2011-10-04 11:36:00,2011-12-01 14:09:00,194.4766666666667,58,Low Value
17015,3,1838.6100000000001,1978,2011-06-07 13:19:00,2011-11-11 10:45:00,612.87,156,Medium Value
17017,20,8694.26,6673,2010-12-02 10:17:00,2011-12-07 09:32:00,434.713,369,High Value
17018,2,920.1,176,2011-01-18 08:46:00,2011-10-30 11:42:00,460.05,285,Low Value
17019,4,1258.08,820,2010-12-06 12:55:00,2011-11-28 13:06:00,314.52,357,Medium Value
17022,1,71.0,108,2011-11-08 17:09:00,2011-11-08 17:09:00,71.0,0,Low Value
17024,3,95.85,69,2011-07-05 09:31:00,2011-10-25 13:47:00,31.95,112,Low Value
17025,3,357.77,235,2010-12-01 15:45:00,2011-10-10 09:06:00,119.25666666666666,312,Low Value
17026,2,154.82999999999998,97,2010-12-05 12:47:00,2011-06-07 14:28:00,77.41499999999999,184,Low Value
17027,6,877.5600000000001,416,2011-01-26 14:19:00,2011-09-22 12:24:00,146.26000000000002,238,Low Value
17029,2,716.0,400,2011-04-17 10:57:00,2011-08-21 11:06:00,358.0,126,Low Value
17030,1,146.87,146,2011-10-07 08:49:00,2011-10-07 08:49:00,146.87,0,Low Value
17031,2,380.35,235,2011-07-08 09:38:00,2011-11-28 10:23:00,190.175,143,Low Value
17033,3,1030.14,750,2010-12-15 13:21:00,2011-09-14 14:34:00,343.38000000000005,273,Medium Value
17034,3,745.52,410,2011-02-25 10:10:00,2011-11-23 15:14:00,248.50666666666666,271,Low Value
17035,2,433.53000000000003,229,2011-02-01 12:27:00,2011-04-08 11:23:00,216.76500000000001,65,Low Value
17037,1,1267.32,656,2011-09-13 12:49:00,2011-09-13 12:49:00,1267.32,0,Medium Value
17038,1,112.4,28,2011-11-09 13:50:00,2011-11-09 13:50:00,112.4,0,Low Value
17040,1,449.73,181,2011-07-25 10:19:00,2011-07-25 10:19:00,449.73,0,Low Value
17041,3,1071.49,927,2010-12-14 11:43:00,2011-11-13 11:21:00,357.16333333333336,333,Medium Value
17042,5,1036.58,990,2011-04-06 14:53:00,2011-12-07 12:26:00,207.31599999999997,244,Medium Value
17043,4,1735.18,998,2011-03-18 14:53:00,2011-11-07 15:33:00,433.795,234,Medium Value
17044,1,948.48,504,2011-11-14 14:28:00,2011-11-14 14:28:00,948.48,0,Low Value
17045,3,339.44,106,2011-04-06 12:08:00,2011-08-18 17:09:00,113.14666666666666,134,Low Value
17046,1,642.02,510,2011-07-05 14:24:00,2011-07-05 14:24:00,642.02,0,Low Value
17047,3,1100.9,533,2011-05-18 16:50:00,2011-09-15 13:27:00,366.9666666666667,119,Medium Value
17048,3,925.35,485,2011-01-12 16:51:00,2011-08-14 11:49:00,308.45,213,Low Value
17049,9,5655.03,2673,2011-03-09 08:33:00,2011-12-07 10:48:00,628.3366666666666,273,High Value
17050,6,3185.64,1595,2011-02-13 12:41:00,2011-09-04 13:48:00,530.9399999999999,203,Medium Value
17051,1,240.89000000000001,179,2011-05-29 14:13:00,2011-05-29 14:13:00,240.89000000000001,0,Low Value
17052,1,399.09,251,2011-11-11 14:50:00,2011-11-11 14:50:00,399.09,0,Low Value
17053,1,498.48,122,2011-08-01 10:23:00,2011-08-01 10:23:00,498.48,0,Low Value
17054,5,1356.33,804,2011-04-08 13:14:00,2011-11-11 12:56:00,271.26599999999996,216,Medium Value
17058,3,1179.89,592,2011-04-14 09:18:00,2011-09-19 10:13:00,393.2966666666667,158,Medium Value
17059,5,3080.39,1850,2010-12-05 12:35:00,2011-11-10 12:27:00,616.078,339,Medium Value
17060,1,234.24,216,2011-03-18 13:27:00,2011-03-18 13:27:00,234.24,0,Low Value
17061,11,5232.2300000000005,1526,2011-04-21 13:29:00,2011-09-27 11:24:00,475.65727272727275,158,High Value
17062,4,533.33,418,2010-12-05 11:59:00,2011-01-30 11:01:00,133.3325,55,Low Value
17063,7,1461.14,770,2011-02-23 13:44:00,2011-11-18 16:19:00,208.73428571428573,268,Medium Value
17064,3,855.45,316,2011-01-16 16:10:00,2011-10-12 10:18:00,285.15000000000003,268,Low Value
17068,21,4552.14,2164,2010-12-06 13:58:00,2011-11-27 13:14:00,216.76857142857145,355,Medium Value
17069,9,2709.7000000000003,1506,2010-12-01 16:49:00,2011-11-11 17:13:00,301.0777777777778,345,Medium Value
17070,1,304.24,131,2011-08-17 17:01:00,2011-08-17 17:01:00,304.24,0,Low Value
17071,9,2429.03,1197,2011-02-03 08:18:00,2011-11-11 16:31:00,269.89222222222224,281,Medium Value
17073,4,1446.09,759,2011-08-22 14:37:00,2011-11-22 11:47:00,361.5225,91,Medium Value
17075,4,834.12,292,2011-01-26 13:20:00,2011-11-22 11:58:00,208.53,299,Low Value
17076,3,841.0799999999999,295,2010-12-10 10:08:00,2011-11-03 17:53:00,280.35999999999996,328,Low Value
17078,2,378.2,788,2011-11-03 18:49:00,2011-11-03 19:17:00,189.1,0,Low Value
17079,1,118.80000000000001,24,2011-09-22 15:34:00,2011-09-22 15:34:00,118.80000000000001,0,Low Value
17080,2,287.62,166,2011-03-15 12:05:00,2011-11-17 12:59:00,143.81,247,Low Value
17081,2,288.91,77,2011-10-24 13:08:00,2011-11-14 12:56:00,144.455,20,Low Value
17082,2,2003.85,1049,2011-01-25 14:36:00,2011-11-06 15:17:00,1001.925,285,Medium Value
17083,3,1405.78,772,2011-02-09 11:38:00,2011-08-22 15:43:00,468.5933333333333,194,Medium Value
17084,2,2747.9900000000002,1702,2011-11-04 14:49:00,2011-11-04 14:54:00,1373.9950000000001,0,Medium Value
17085,5,1562.4,785,2010-12-12 12:24:00,2011-08-08 14:15:00,312.48,239,Medium Value
17086,6,2050.08,1859,2011-10-07 11:22:00,2011-12-02 13:54:00,341.68,56,Medium Value
17088,4,1991.01,868,2011-03-31 09:48:00,2011-11-11 14:23:00,497.7525,225,Medium Value
17090,7,1974.65,903,2010-12-20 13:52:00,2011-12-05 13:44:00,282.09285714285716,349,Medium Value
17091,9,3827.76,1746,2010-12-07 09:55:00,2011-12-07 10:43:00,425.3066666666667,365,Medium Value
17092,4,1774.03,1130,2011-03-07 14:51:00,2011-10-20 19:51:00,443.5075,227,Medium Value
17094,1,302.0,152,2011-01-21 13:09:00,2011-01-21 13:09:00,302.0,0,Low Value
17095,3,1324.16,618,2011-01-09 11:05:00,2011-11-17 12:21:00,441.3866666666667,312,Medium Value
17096,4,1022.13,339,2011-03-23 12:05:00,2011-11-24 15:01:00,255.5325,246,Medium Value
17097,8,954.42,459,2010-12-09 14:55:00,2011-12-07 17:05:00,119.3025,363,Low Value
17100,2,971.74,800,2011-11-21 16:36:00,2011-11-21 16:36:00,485.87,0,Low Value
17101,4,1621.73,815,2011-06-14 14:49:00,2011-11-29 13:57:00,405.4325,167,Medium Value
17102,1,25.5,2,2011-03-23 10:08:00,2011-03-23 10:08:00,25.5,0,Low Value
17105,2,665.78,693,2011-02-06 14:46:00,2011-07-03 15:53:00,332.89,147,Low Value
17107,6,10797.48,4826,2011-03-06 15:17:00,2011-11-06 14:14:00,1799.58,244,High Value
17109,6,881.29,588,2011-04-21 15:46:00,2011-11-10 16:59:00,146.88166666666666,203,Low Value
17110,1,163.29999999999998,50,2011-06-27 12:58:00,2011-06-27 12:58:00,163.29999999999998,0,Low Value
17111,1,231.61,282,2011-10-23 15:59:00,2011-10-23 15:59:00,231.61,0,Low Value
17114,8,801.12,215,2011-01-09 11:39:00,2011-12-04 12:17:00,100.14,329,Low Value
17115,3,837.5,372,2011-04-20 14:46:00,2011-12-01 14:30:00,279.1666666666667,224,Low Value
17117,1,116.19999999999999,68,2011-02-24 13:54:00,2011-02-24 13:54:00,116.19999999999999,0,Low Value
17118,1,157.02,154,2011-01-26 12:19:00,2011-01-26 12:19:00,157.02,0,Low Value
17119,2,606.91,334,2011-10-11 11:03:00,2011-12-06 14:40:00,303.455,56,Low Value
17120,1,307.46,120,2011-04-20 15:21:00,2011-04-20 15:21:00,307.46,0,Low Value
17122,1,138.32,80,2011-08-12 14:33:00,2011-08-12 14:33:00,138.32,0,Low Value
17123,1,345.29999999999995,246,2011-07-01 10:47:00,2011-07-01 10:47:00,345.29999999999995,0,Low Value
17124,1,294.24,129,2011-06-07 14:02:00,2011-06-07 14:02:00,294.24,0,Low Value
17125,1,230.5,281,2011-10-20 14:41:00,2011-10-20 14:41:00,230.5,0,Low Value
17126,5,989.45,780,2010-12-12 11:26:00,2011-07-10 13:52:00,197.89000000000001,210,Low Value
17128,1,157.09,76,2011-01-09 12:02:00,2011-01-09 12:02:00,157.09,0,Low Value
17131,5,2463.17,983,2011-09-25 12:42:00,2011-12-04 12:52:00,492.634,70,Medium Value
17133,7,4892.240000000001,2730,2011-03-18 13:47:00,2011-11-24 12:27:00,698.8914285714287,250,Medium Value
17134,2,413.2,98,2011-03-20 11:56:00,2011-08-25 09:53:00,206.6,157,Low Value
17135,7,1139.73,1224,2010-12-03 09:31:00,2011-11-23 16:48:00,162.81857142857143,355,Medium Value
17138,1,380.5,126,2011-03-09 11:54:00,2011-03-09 11:54:00,380.5,0,Low Value
17139,12,10650.77,5176,2011-02-24 09:32:00,2011-11-24 10:12:00,887.5641666666667,273,High Value
17140,1,454.12,296,2011-04-06 13:33:00,2011-04-06 13:33:00,454.12,0,Low Value
17142,1,579.0,81,2011-04-14 18:22:00,2011-04-14 18:22:00,579.0,0,Low Value
17144,2,984.57,483,2011-09-16 12:50:00,2011-12-08 17:57:00,492.285,83,Low Value
17146,3,749.78,212,2010-12-16 12:20:00,2011-08-26 12:44:00,249.92666666666665,253,Low Value
17147,4,1714.59,882,2011-02-01 09:36:00,2011-11-17 12:32:00,428.6475,289,Medium Value
17148,1,124.88,82,2011-10-19 09:59:00,2011-10-19 09:59:00,124.88,0,Low Value
17152,3,1689.5,517,2011-03-21 16:20:00,2011-05-29 12:19:00,563.1666666666666,68,Medium Value
17153,1,213.78,104,2011-11-15 13:42:00,2011-11-15 13:42:00,213.78,0,Low Value
17154,1,329.34,490,2011-09-25 13:42:00,2011-09-25 13:42:00,329.34,0,Low Value
17155,2,251.70000000000002,242,2011-06-15 10:22:00,2011-11-22 12:38:00,125.85000000000001,160,Low Value
17157,2,319.0,172,2011-06-16 15:08:00,2011-12-02 09:10:00,159.5,168,Low Value
17158,3,1266.97,778,2010-12-14 13:03:00,2011-11-07 15:15:00,422.3233333333333,328,Medium Value
17159,3,1538.88,1111,2011-06-21 09:49:00,2011-11-18 10:52:00,512.96,150,Medium Value
17160,6,3518.03,2856,2011-04-12 12:00:00,2011-11-08 14:05:00,586.3383333333334,210,Medium Value
17162,10,1715.46,1001,2011-02-07 12:27:00,2011-11-11 11:34:00,171.546,276,Medium Value
17163,2,293.1,66,2011-09-22 15:54:00,2011-11-18 08:57:00,146.55,56,Low Value
17164,7,2467.35,1501,2011-03-11 14:26:00,2011-11-07 09:14:00,352.4785714285714,240,Medium Value
17165,1,158.68,100,2011-02-28 16:39:00,2011-02-28 16:39:00,158.68,0,Low Value
17166,2,206.34,78,2011-05-20 08:18:00,2011-11-01 09:46:00,103.17,165,Low Value
17169,2,835.78,526,2011-06-09 13:16:00,2011-10-13 10:25:00,417.89,125,Low Value
17171,1,224.91,185,2011-02-23 16:37:00,2011-02-23 16:37:00,224.91,0,Low Value
17172,1,317.76,480,2011-09-22 09:36:00,2011-09-22 09:36:00,317.76,0,Low Value
17173,8,3766.6,1122,2011-07-31 15:26:00,2011-12-04 14:40:00,470.825,125,Medium Value
17174,1,59.9,41,2011-05-06 11:47:00,2011-05-06 11:47:00,59.9,0,Low Value
17175,4,1443.69,866,2011-02-16 14:56:00,2011-10-26 15:31:00,360.9225,252,Medium Value
17176,1,306.13,170,2011-05-22 12:41:00,2011-05-22 12:41:00,306.13,0,Low Value
17179,3,711.79,290,2010-12-13 14:24:00,2011-06-14 16:48:00,237.26333333333332,183,Low Value
17180,4,783.97,670,2011-01-27 18:05:00,2011-10-14 15:46:00,195.9925,259,Low Value
17181,2,239.92000000000002,241,2010-12-01 12:38:00,2011-10-13 14:48:00,119.96000000000001,316,Low Value
17183,6,3347.31,1296,2011-08-26 15:25:00,2011-12-02 10:07:00,557.885,97,Medium Value
17186,2,144.0,200,2011-10-10 12:52:00,2011-10-24 10:20:00,72.0,13,Low Value
17187,1,203.95,144,2011-04-27 12:39:00,2011-04-27 12:39:00,203.95,0,Low Value
17188,7,2474.23,1328,2010-12-12 12:56:00,2011-11-28 13:53:00,353.4614285714286,351,Medium Value
17189,2,383.75,226,2010-12-15 17:28:00,2011-08-25 19:39:00,191.875,253,Low Value
17190,2,444.74,161,2011-05-16 15:29:00,2011-10-12 11:33:00,222.37,148,Low Value
17191,7,2093.68,1166,2010-12-06 14:36:00,2011-11-11 16:58:00,299.09714285714284,340,Medium Value
17193,7,1699.3000000000002,1254,2011-06-16 10:04:00,2011-11-04 12:47:00,242.7571428571429,141,Medium Value
17194,2,262.62,119,2010-12-14 12:06:00,2011-03-11 12:05:00,131.31,86,Low Value
17197,1,1013.01,191,2011-11-10 10:32:00,2011-11-10 10:32:00,1013.01,0,Medium Value
17198,3,692.22,357,2010-12-03 14:54:00,2011-11-16 10:39:00,230.74,347,Low Value
17201,1,289.78,231,2011-10-17 11:55:00,2011-10-17 11:55:00,289.78,0,Low Value
17203,6,3560.08,2846,2011-10-10 14:37:00,2011-11-04 12:27:00,593.3466666666667,24,Medium Value
17204,4,1564.56,646,2011-03-21 12:42:00,2011-06-17 14:46:00,391.14,88,Medium Value
17205,1,384.08,884,2011-10-17 12:46:00,2011-10-17 12:46:00,384.08,0,Low Value
17206,1,204.24,76,2011-10-17 13:25:00,2011-10-17 13:25:00,204.24,0,Low Value
17211,8,2317.2200000000003,1323,2010-12-05 12:44:00,2011-11-13 12:03:00,289.65250000000003,342,Medium Value
17212,1,226.85,147,2011-03-31 19:42:00,2011-03-31 19:42:00,226.85,0,Low Value
17213,7,2781.23,1176,2010-12-08 13:03:00,2011-10-30 14:53:00,397.31857142857143,326,Medium Value
17214,6,1059.1200000000001,272,2010-12-15 15:14:00,2011-10-10 13:17:00,176.52,298,Medium Value
17217,1,113.5,24,2011-04-19 17:19:00,2011-04-19 17:19:00,113.5,0,Low Value
17218,10,1951.97,955,2010-12-06 15:25:00,2011-12-05 13:52:00,195.197,363,Medium Value
17219,1,114.23,89,2011-11-08 11:25:00,2011-11-08 11:25:00,114.23,0,Low Value
17220,14,3187.55,1897,2010-12-10 14:54:00,2011-11-15 13:47:00,227.68214285714288,339,Medium Value
17221,2,334.48,287,2011-11-03 17:39:00,2011-12-02 13:35:00,167.24,28,Low Value
17222,1,328.65,122,2011-10-05 13:58:00,2011-10-05 13:58:00,328.65,0,Low Value
17223,2,416.89,110,2010-12-06 14:08:00,2011-02-02 15:57:00,208.445,58,Low Value
17226,1,393.49,406,2011-02-04 11:52:00,2011-02-04 11:52:00,393.49,0,Low Value
17227,6,939.32,741,2010-12-06 11:16:00,2011-11-21 10:51:00,156.55333333333334,349,Low Value
17228,8,1906.09,1532,2010-12-02 16:00:00,2011-11-24 10:24:00,238.26125,356,Medium Value
17229,2,318.76,185,2011-07-20 12:38:00,2011-09-04 13:56:00,159.38,46,Low Value
17230,8,3638.41,1651,2010-12-15 11:22:00,2011-03-20 16:12:00,454.80125,95,Medium Value
17231,10,3124.72,1724,2010-12-13 14:16:00,2011-11-27 15:18:00,312.472,349,Medium Value
17232,2,417.77,202,2011-11-25 12:24:00,2011-12-07 12:21:00,208.885,11,Low Value
17233,1,190.88,131,2011-11-04 14:06:00,2011-11-04 14:06:00,190.88,0,Low Value
17234,1,149.89000000000001,55,2011-06-10 11:20:00,2011-06-10 11:20:00,149.89000000000001,0,Low Value
17235,2,550.06,224,2010-12-02 13:38:00,2011-11-14 15:51:00,275.03,347,Low Value
17236,6,916.13,474,2010-12-12 11:49:00,2011-11-27 12:00:00,152.68833333333333,350,Low Value
17237,2,314.69,105,2011-11-17 12:55:00,2011-11-28 15:02:00,157.345,11,Low Value
17238,17,3719.1,1807,2010-12-03 15:05:00,2011-12-07 11:35:00,218.7705882352941,368,Medium Value
17239,1,382.5,150,2011-01-31 09:41:00,2011-01-31 09:41:00,382.5,0,Low Value
17242,2,1135.04,611,2011-06-12 13:04:00,2011-08-23 14:55:00,567.52,72,Medium Value
17243,26,8540.05,3320,2010-12-05 10:03:00,2011-12-08 13:26:00,328.4634615384615,368,High Value
17244,1,954.9,616,2011-10-17 15:19:00,2011-10-17 15:19:00,954.9,0,Low Value
17245,1,171.45,75,2011-05-19 10:43:00,2011-05-19 10:43:00,171.45,0,Low Value
17247,1,280.09000000000003,105,2011-11-24 15:21:00,2011-11-24 15:21:00,280.09000000000003,0,Low Value
17248,1,318.65,213,2011-08-11 13:34:00,2011-08-11 13:34:00,318.65,0,Low Value
17250,2,381.97,167,2011-03-23 16:45:00,2011-12-06 12:15:00,190.985,257,Low Value
17251,1,269.83,108,2010-12-12 11:06:00,2010-12-12 11:06:00,269.83,0,Low Value
17252,2,348.91,192,2011-06-06 16:41:00,2011-08-15 09:45:00,174.455,69,Low Value
17253,1,178.26,43,2011-11-21 12:59:00,2011-11-21 12:59:00,178.26,0,Low Value
17254,2,271.19,251,2011-11-24 14:09:00,2011-12-05 12:46:00,135.595,10,Low Value
17255,2,291.48,227,2011-02-13 15:18:00,2011-10-30 12:18:00,145.74,258,Low Value
17256,2,240.0,141,2011-01-31 14:53:00,2011-08-24 13:30:00,120.0,204,Low Value
17259,2,581.23,388,2010-12-06 12:55:00,2011-07-14 15:01:00,290.615,220,Low Value
17262,5,1253.3600000000001,367,2010-12-08 13:30:00,2011-10-18 12:56:00,250.67200000000003,313,Medium Value
17263,1,63.440000000000005,36,2011-05-15 14:32:00,2011-05-15 14:32:00,63.440000000000005,0,Low Value
17265,2,550.01,389,2011-06-12 12:00:00,2011-07-24 10:49:00,275.005,41,Low Value
17266,3,296.58,153,2011-07-15 11:57:00,2011-12-07 14:12:00,98.86,145,Low Value
17267,2,317.2,158,2011-08-04 17:19:00,2011-08-04 17:22:00,158.6,0,Low Value
17268,4,763.64,844,2011-04-08 13:20:00,2011-08-24 10:06:00,190.91,137,Low Value
17272,4,2148.63,1778,2011-03-22 12:05:00,2011-10-28 16:37:00,537.1575,220,Medium Value
17274,1,107.82,77,2011-11-04 13:16:00,2011-11-04 13:16:00,107.82,0,Low Value
17277,2,1065.3500000000001,430,2011-01-21 12:37:00,2011-04-26 12:47:00,532.6750000000001,95,Medium Value
17278,1,246.04,179,2011-04-12 13:10:00,2011-04-12 13:10:00,246.04,0,Low Value
17279,1,187.82999999999998,48,2011-10-13 11:58:00,2011-10-13 11:58:00,187.82999999999998,0,Low Value
17282,3,1685.46,1866,2011-02-13 11:36:00,2011-08-01 14:29:00,561.82,169,Medium Value
17284,6,1647.48,1362,2011-01-07 14:31:00,2011-10-10 14:38:00,274.58,276,Medium Value
